volume,vw,open,close,high,low,timestamp,transactions
213483854.0,112.0979,113.12,111.41,113.2,110.79,2010-06-21 04:00:00,608636
239093140.0,110.6827,111.41,109.57,111.9,109.41,2010-06-22 04:00:00,633118
253890245.0,109.1774,109.64,109.23,110.03,108.48,2010-06-23 04:00:00,710255
268858926.0,107.9181,108.69,107.42,108.83,107.14,2010-06-24 04:00:00,735756
238909741.0,107.6523,107.74,107.8675,108.42,106.77,2010-06-25 04:00:00,649530
169509869.0,107.755,108.03,107.53,108.32,107.14,2010-06-28 04:00:00,497666
372002422.0,104.8071,106.02,104.21,107.5114,103.55,2010-06-29 04:00:00,956706
284286753.0,104.03,103.92,103.22,104.88,102.88,2010-06-30 04:00:00,686107
383227961.0,102.4272,103.15,102.76,103.49,101.13,2010-07-01 04:00:00,985776
233529530.0,102.552,103.11,102.2,103.42,101.62,2010-07-02 04:00:00,567317
256627179.0,103.1522,103.64,102.87,104.37,101.88,2010-07-06 04:00:00,695754
253996435.0,104.7597,103.13,106.1075,106.24,103.02,2010-07-07 04:00:00,671867
210923321.0,106.6597,107.0,107.16,107.28,105.91,2010-07-08 04:00:00,622710
145125735.0,107.5005,107.13,107.96,107.97,106.93,2010-07-09 04:00:00,426096
131483869.0,107.8073,107.6,108.03,108.24,107.15,2010-07-12 04:00:00,389042
213293902.0,109.4634,109.15,109.66,110.09,108.93,2010-07-13 04:00:00,556935
184519316.0,109.4521,109.31,109.651,110.08,108.86,2010-07-14 04:00:00,514549
232593086.0,109.1066,109.61,109.68,110.06,108.17,2010-07-15 04:00:00,587854
282884210.0,107.6523,109.09,106.66,109.2059,106.45,2010-07-16 04:00:00,683049
186923857.0,107.0101,107.05,107.29,107.63,106.22,2010-07-19 04:00:00,476111
258795750.0,107.2595,105.87,108.48,108.56,105.82,2010-07-20 04:00:00,605536
264929192.0,107.7771,109.04,107.07,109.07,106.63,2010-07-21 04:00:00,701703
275051872.0,109.1677,108.34,109.461,109.94,108.33,2010-07-22 04:00:00,621834
222112998.0,109.8043,109.24,110.41,110.57,108.93,2010-07-23 04:00:00,574148
184678923.0,111.1203,110.6,111.56,111.67,110.29,2010-07-26 04:00:00,402116
205219527.0,111.6475,112.17,111.55,112.29,111.11,2010-07-27 04:00:00,525644
163350051.0,111.0864,111.32,110.83,111.66,110.46,2010-07-28 04:00:00,432147
220313459.0,110.536,111.52,110.29,111.82,109.41,2010-07-29 04:00:00,556885
220364171.0,110.0596,109.17,110.27,110.86,108.98,2010-07-30 04:00:00,535116
188263197.0,112.0589,111.99,112.76,112.94,111.54,2010-08-02 04:00:00,393527
146872096.0,112.3024,112.48,112.22,112.77,111.85,2010-08-03 04:00:00,388941
158265248.0,112.6733,112.53,112.97,113.11,112.16,2010-08-04 04:00:00,395668
140840995.0,112.5682,112.25,112.85,112.91,112.08,2010-08-05 04:00:00,340935
239947429.0,111.8384,111.74,112.392,112.57,110.92,2010-08-06 04:00:00,618975
121006968.0,112.8262,112.92,112.992,113.18,112.32,2010-08-09 04:00:00,283334
243159427.0,112.2429,112.03,112.375,112.98,111.3701,2010-08-10 04:00:00,587365
273603433.0,109.7698,110.65,109.3,110.69,109.12,2010-08-11 04:00:00,637482
239339665.0,108.559,107.65,108.63,109.02,107.6,2010-08-12 04:00:00,569541
158914029.0,108.5232,108.29,108.31,108.96,108.18,2010-08-13 04:00:00,399549
148255446.0,108.1175,107.57,108.26,108.61,107.18,2010-08-16 04:00:00,423586
172235751.0,109.6121,109.19,109.59,110.39,108.88,2010-08-17 04:00:00,430695
183101121.0,109.6513,109.54,109.79,110.38,108.91,2010-08-18 04:00:00,455252
265945595.0,108.396,109.22,107.88,109.49,107.43,2010-08-19 04:00:00,541637
209713577.0,107.3858,107.56,107.53,107.9376,106.7499,2010-08-20 04:00:00,433136
163686624.0,107.6707,108.04,107.1236,108.57,107.07,2010-08-23 04:00:00,373123
281153185.0,105.9016,105.95,105.53,106.39,104.97,2010-08-24 04:00:00,634104
272555372.0,105.3575,104.95,105.94,106.34,104.29,2010-08-25 04:00:00,554669
224702252.0,105.7558,106.44,105.23,106.58,104.88,2010-08-26 04:00:00,518337
272198283.0,105.9426,105.89,106.86,106.97,104.31,2010-08-27 04:00:00,602602
167489623.0,106.1389,106.58,105.311,106.91,105.3,2010-08-30 04:00:00,380586
274221424.0,105.3284,104.92,105.31,105.98,104.49,2010-08-31 04:00:00,614742
267919524.0,107.8762,106.73,108.46,108.61,106.66,2010-09-01 04:00:00,578618
